Id,Inverted_Name,Print_Name
nrf,Guernésiais,Guernésiais
nrf,Jèrriais,Jèrriais
nrg,Narango,Narango
nri,"Naga, Chokri",Chokri Naga
nrk,Ngarla,Ngarla
nrl,Ngarluma,Ngarluma
nrm,Narom,Narom
nrn,Norn,Norn
nrp,"Picene, North",North Picene
nrr,Nora,Nora
nrr,Norra,Norra
nrt,"Kalapuya, Northern",Northern Kalapuya
nru,Narua,Narua
nrx,Ngurmbur,Ngurmbur
nrz,Lala,Lala
nsa,"Naga, Sangtam",Sangtam Naga
nsb,Lower Nossob,Lower Nossob
nsc,Nshi,Nshi
nsd,"Nisu, Southern",Southern Nisu
nse,Nsenga,Nsenga
nsf,"Nisu, Northwestern",Northwestern Nisu
nsg,Ngasa,Ngasa
nsh,Ngoshie,Ngoshie
nsi,Nigerian Sign Language,Nigerian Sign Language
nsk,Naskapi,Naskapi
nsl,Norwegian Sign Language,Norwegian Sign Language
nsm,"Naga, Sumi",Sumi Naga
nsn,Nehan,Nehan
nso,"Sotho, Northern",Northern Sotho
nso,Pedi,Pedi
nso,Sepedi,Sepedi
nsp,Nepalese Sign Language,Nepalese Sign Language
nsq,"Miwok, Northern Sierra",Northern Sierra Miwok
nsr,Maritime Sign Language,Maritime Sign Language
nss,Nali,Nali
nst,"Naga, Tase",Tase Naga
nsu,"Nahuatl, Sierra Negra",Sierra Negra Nahuatl
nsv,"Nisu, Southwestern",Southwestern Nisu
nsw,Navut,Navut
nsx,Nsongo,Nsongo
nsy,Nasal,Nasal
nsz,Nisenan,Nisenan
ntd,"Tidung, Northern",Northern Tidung
ntg,Ngantangarra,Ngantangarra
nti,Natioro,Natioro
ntj,Ngaanyatjarra,Ngaanyatjarra
ntk,Ikoma-Nata-Isenye,Ikoma-Nata-Isenye
ntm,Nateni,Nateni
nto,Ntomba,Ntomba
ntp,"Tepehuan, Northern",Northern Tepehuan
ntr,Delo,Delo
ntu,Natügu,Natügu
ntw,Nottoway,Nottoway
ntx,"Naga, Tangkhul (Myanmar)",Tangkhul Naga (Myanmar)
nty,Mantsi,Mantsi
ntz,Natanzi,Natanzi
nua,Yuanga,Yuanga
nuc,Nukuini,Nukuini
nud,Ngala,Ngala
nue,Ngundu,Ngundu
nuf,Nusu,Nusu
nug,Nungali,Nungali
nuh,Ndunda,Ndunda
nui,Ngumbi,Ngumbi
nuj,Nyole,Nyole
nuk,Nuuchahnulth,Nuuchahnulth
nuk,Nuu-chah-nulth,Nuu-chah-nulth
nul,Nusa Laut,Nusa Laut
num,Niuafo'ou,Niuafo'ou
nun,Anong,Anong
nuo,Nguôn,Nguôn
nup,Nupe-Nupe-Tako,Nupe-Nupe-Tako
nuq,Nukumanu,Nukumanu
nur,Nukuria,Nukuria
nus,Nuer,Nuer
nut,Nung (Viet Nam),Nung (Viet Nam)
nuu,Ngbundu,Ngbundu
nuv,"Nuni, Northern",Northern Nuni
nuw,Nguluwan,Nguluwan
nux,Mehek,Mehek
nuy,Nunggubuyu,Nunggubuyu
nuz,"Nahuatl, Tlamacazapa",Tlamacazapa Nahuatl
nvh,Nasarian,Nasarian
nvm,Namiae,Namiae
nvo,Nyokon,Nyokon
nwa,Nawathinehena,Nawathinehena
nwb,Nyabwa,Nyabwa
nwc,"Nepal Bhasa, Classical",Classical Nepal Bhasa
nwc,"Newari, Classical",Classical Newari
nwc,"Newari, Old",Old Newari
nwe,Ngwe,Ngwe
nwg,Ngayawung,Ngayawung
nwi,"Tanna, Southwest",Southwest Tanna
nwm,Nyamusa-Molo,Nyamusa-Molo
nwo,Nauo,Nauo
nwr,Nawaru,Nawaru
nww,Ndwewe,Ndwewe
nwx,"Newar, Middle",Middle Newar
nwy,Nottoway-Meherrin,Nottoway-Meherrin
nxa,Nauete,Nauete
nxd,Ngando (Democratic Republic of Congo),Ngando (Democratic Republic of Congo)
nxe,Nage,Nage
nxg,Ngad'a,Ngad'a
nxi,Nindi,Nindi
nxk,"Naga, Koki",Koki Naga
nxl,"Nuaulu, South",South Nuaulu
nxm,Numidian,Numidian
nxn,Ngawun,Ngawun
nxo,Ndambomo,Ndambomo
nxq,Naxi,Naxi
nxr,Ninggerum,Ninggerum
nxx,Nafri,Nafri
nya,Chewa,Chewa
nya,Chichewa,Chichewa
nya,Nyanja,Nyanja
nyb,Nyangbo,Nyangbo
nyc,Nyanga-li,Nyanga-li
nyd,Nyore,Nyore
nyd,Olunyole,Olunyole
nye,Nyengo,Nyengo
nyf,Giryama,Giryama
nyf,Kigiryama,Kigiryama
nyg,Nyindu,Nyindu
nyh,Nyikina,Nyikina
nyi,Ama (Sudan),Ama (Sudan)
nyj,Nyanga,Nyanga
nyk,Nyaneka,Nyaneka
nyl,Nyeu,Nyeu
nym,Nyamwezi,Nyamwezi
nyn,Nyankole,Nyankole
nyo,Nyoro,Nyoro
nyp,Nyang'i,Nyang'i
nyq,Nayini,Nayini
nyr,Nyiha (Malawi),Nyiha (Malawi)
nys,Nyungar,Nyungar
nyt,Nyawaygi,Nyawaygi
nyu,Nyungwe,Nyungwe
nyv,Nyulnyul,Nyulnyul
nyw,Nyaw,Nyaw
nyx,Nganyaywana,Nganyaywana
nyy,Nyakyusa-Ngonde,Nyakyusa-Ngonde
nza,"Mbembe, Tigon",Tigon Mbembe
nzb,Njebi,Njebi
nzd,Nzadi,Nzadi
nzi,Nzima,Nzima
nzk,Nzakara,Nzakara
nzm,"Naga, Zeme",Zeme Naga
nzr,Dir-Nyamzak-Mbarimi,Dir-Nyamzak-Mbarimi
nzs,New Zealand Sign Language,New Zealand Sign Language
nzu,Teke-Nzikou,Teke-Nzikou
nzy,Nzakambay,Nzakambay
nzz,"Dogon, Nanga Dama",Nanga Dama Dogon
oaa,Orok,Orok
oac,Oroch,Oroch
oak,Noakhailla,Noakhailla
oak,Noakhali,Noakhali
oar,"Aramaic, Ancient (up to 700 BCE)",Ancient Aramaic (up to 700 BCE)
oar,"Aramaic, Old (up to 700 BCE)",Old Aramaic (up to 700 BCE)
oav,"Avar, Old",Old Avar
obi,Obispeño,Obispeño
obk,"Bontok, Southern",Southern Bontok
obl,Oblo,Oblo
obm,Moabite,Moabite
obo,"Manobo, Obo",Obo Manobo
obr,"Burmese, Old",Old Burmese
obt,"Breton, Old",Old Breton
obu,Obulom,Obulom
oca,Ocaina,Ocaina
och,"Chinese, Old",Old Chinese
oci,Occitan (post 1500),Occitan (post 1500)
ocm,"Cham, Old",Old Cham
oco,"Cornish, Old",Old Cornish
ocu,"Matlatzinca, Atzingo",Atzingo Matlatzinca
oda,Odut,Odut
odk,Od,Od
odt,"Dutch, Old",Old Dutch
odu,Odual,Odual
ofo,Ofo,Ofo
ofs,"Frisian, Old",Old Frisian
ofu,Efutop,Efutop
ogb,Ogbia,Ogbia
ogc,Ogbah,Ogbah
oge,"Georgian, Old",Old Georgian
ogg,Ogbogolo,Ogbogolo
ogo,Khana,Khana
ogu,Ogbronuagum,Ogbronuagum
oht,"Hittite, Old",Old Hittite
ohu,"Hungarian, Old",Old Hungarian
oia,Oirata,Oirata
oie,Okolie,Okolie
oin,"One, Inebu",Inebu One
ojb,"Ojibwa, Northwestern",Northwestern Ojibwa
ojc,"Ojibwa, Central",Central Ojibwa
ojg,"Ojibwa, Eastern",Eastern Ojibwa
oji,Ojibwa,Ojibwa
ojp,"Japanese, Old",Old Japanese
ojs,"Ojibwa, Severn",Severn Ojibwa
ojv,Ontong Java,Ontong Java
ojw,"Ojibwa, Western",Western Ojibwa
oka,Okanagan,Okanagan
okb,Okobo,Okobo
okc,Kobo,Kobo
okd,Okodia,Okodia
oke,Okpe (Southwestern Edo),Okpe (Southwestern Edo)
okg,Koko Babangk,Koko Babangk
okh,Koresh-e Rostam,Koresh-e Rostam
oki,Okiek,Okiek
okj,Oko-Juwoi,Oko-Juwoi
okk,"One, Kwamtim",Kwamtim One
okl,"Kentish Sign Language, Old",Old Kentish Sign Language
okm,"Korean, Middle (10th-16th cent.)",Middle Korean (10th-16th cent.)
okn,Oki-No-Erabu,Oki-No-Erabu
oko,"Korean, Old (3rd-9th cent.)",Old Korean (3rd-9th cent.)
okr,Kirike,Kirike
oks,Oko-Eni-Osayen,Oko-Eni-Osayen
oku,Oku,Oku
okv,Orokaiva,Orokaiva
okx,Okpe (Northwestern Edo),Okpe (Northwestern Edo)
okz,"Khmer, Old",Old Khmer
ola,Walungge,Walungge
olb,Oli-Bodiman,Oli-Bodiman
old,Mochi,Mochi
ole,Olekha,Olekha
olk,Olkol,Olkol
olm,Oloma,Oloma
olo,Livvi,Livvi
olr,Olrat,Olrat
olt,"Lithuanian, Old",Old Lithuanian
olu,Kuvale,Kuvale
oma,Omaha-Ponca,Omaha-Ponca
omb,"Ambae, East",East Ambae
omc,Mochica,Mochica
omg,Omagua,Omagua
omi,Omi,Omi
omk,Omok,Omok
oml,Ombo,Ombo
omn,Minoan,Minoan
omo,Utarmbung,Utarmbung
omp,"Manipuri, Old",Old Manipuri
omr,"Marathi, Old",Old Marathi
omt,Omotik,Omotik
omu,Omurano,Omurano
omw,"Tairora, South",South Tairora
omx,"Mon, Old",Old Mon
omy,"Malay, Old",Old Malay
ona,Ona,Ona
onb,Lingao,Lingao
one,Oneida,Oneida
ong,Olo,Olo
oni,Onin,Onin
onj,Onjob,Onjob
onk,"One, Kabore",Kabore One
onn,Onobasulu,Onobasulu
ono,Onondaga,Onondaga
onp,Sartang,Sartang
onr,"One, Northern",Northern One
ons,Ono,Ono
ont,Ontenu,Ontenu
onu,Unua,Unua
onw,"Nubian, Old",Old Nubian
onx,Onin Based Pidgin,Onin Based Pidgin
ood,Tohono O'odham,Tohono O'odham
oog,Ong,Ong
oon,Önge,Önge
oor,Oorlams,Oorlams
oos,"Ossetic, Old",Old Ossetic
opa,Okpamheri,Okpamheri
opk,Kopkaka,Kopkaka
opm,Oksapmin,Oksapmin
opo,Opao,Opao
opt,Opata,Opata
opy,Ofayé,Ofayé
ora,Oroha,Oroha
orc,Orma,Orma
ore,Orejón,Orejón
org,Oring,Oring
orh,Oroqen,Oroqen
ori,Oriya (macrolanguage),Oriya (macrolanguage)
orm,Oromo,Oromo
orn,Orang Kanaq,Orang Kanaq
oro,Orokolo,Orokolo
orr,Oruma,Oruma
ors,Orang Seletar,Orang Seletar
ort,"Oriya, Adivasi",Adivasi Oriya
oru,Ormuri,Ormuri
orv,"Russian, Old",Old Russian
orw,Oro Win,Oro Win
orx,Oro,Oro
ory,Odia,Odia
ory,Oriya (individual language),Oriya (individual language)
orz,Ormu,Ormu
osa,Osage,Osage
osc,Oscan,Oscan
osd,Digor,Digor
osd,"Ossetian, Digor",Digor Ossetian
osd,"Ossetic, Digor",Digor Ossetic
osi,Osing,Osing
osn,"Sundanese, Old",Old Sundanese
oso,Ososo,Ososo
osp,"Spanish, Old",Old Spanish
oss,Iron,Iron
oss,"Ossetian, Iron",Iron Ossetian
oss,"Ossetic, Iron",Iron Ossetic
oss,Ossetian,Ossetian
oss,Ossetic,Ossetic
ost,Osatu,Osatu
osu,"One, Southern",Southern One
osx,"Saxon, Old",Old Saxon
ota,"Turkish, Ottoman (1500-1928)",Ottoman Turkish (1500-1928)
otb,"Tibetan, Old",Old Tibetan
otd,Ot Danum,Ot Danum
ote,"Otomi, Mezquital",Mezquital Otomi
oti,Oti,Oti
otk,"Turkish, Old",Old Turkish
otl,"Otomi, Tilapa",Tilapa Otomi
otm,"Otomi, Eastern Highland",Eastern Highland Otomi
otn,"Otomi, Tenango",Tenango Otomi
otq,"Otomi, Querétaro",Querétaro Otomi
otr,Otoro,Otoro
ots,"Otomi, Estado de México",Estado de México Otomi
ott,"Otomi, Temoaya",Temoaya Otomi
otu,Otuke,Otuke
otw,Ottawa,Ottawa
otx,"Otomi, Texcatepec",Texcatepec Otomi
oty,"Tamil, Old",Old Tamil
otz,"Otomi, Ixtenco",Ixtenco Otomi
oua,Tagargrent,Tagargrent
oub,Glio-Oubi,Glio-Oubi
oue,Oune,Oune
oui,"Uighur, Old",Old Uighur
oum,Ouma,Ouma
ovd,Elfdalian,Elfdalian
ovd,Övdalian,Övdalian
owi,Owiniga,Owiniga
owl,"Welsh, Old",Old Welsh
oyb,Oy,Oy
oyd,Oyda,Oyda
oym,Wayampi,Wayampi
oyy,Oya'oya,Oya'oya
ozm,Koonzime,Koonzime
pab,Parecís,Parecís
pac,Pacoh,Pacoh
pad,Paumarí,Paumarí
pae,Pagibete,Pagibete
paf,Paranawát,Paranawát
pag,Pangasinan,Pangasinan
pah,Tenharim,Tenharim
pai,Pe,Pe
pak,Parakanã,Parakanã
pal,Pahlavi,Pahlavi
pam,Kapampangan,Kapampangan
pam,Pampanga,Pampanga
pan,Panjabi,Panjabi
pan,Punjabi,Punjabi
pao,"Paiute, Northern",Northern Paiute
pap,Papiamento,Papiamento
paq,Parya,Parya
par,Panamint,Panamint
par,Timbisha,Timbisha
pas,Papasena,Papasena
pau,Palauan,Palauan
pav,Pakaásnovos,Pakaásnovos
paw,Pawnee,Pawnee
pax,Pankararé,Pankararé
pay,Pech,Pech
paz,Pankararú,Pankararú
pbb,Páez,Páez
pbc,Patamona,Patamona
pbe,"Popoloca, Mezontla",Mezontla Popoloca
pbf,"Popoloca, Coyotepec",Coyotepec Popoloca
pbg,Paraujano,Paraujano
pbh,E'ñapa Woromaipu,E'ñapa Woromaipu
pbi,Parkwa,Parkwa
pbl,Mak (Nigeria),Mak (Nigeria)
pbm,"Mazatec, Puebla",Puebla Mazatec
pbn,Kpasam,Kpasam
pbo,Papel,Papel
pbp,Badyara,Badyara
pbr,Pangwa,Pangwa
pbs,"Pame, Central",Central Pame
pbt,"Pashto, Southern",Southern Pashto
pbu,"Pashto, Northern",Northern Pashto
pbv,Pnar,Pnar
pby,Pyu (Papua New Guinea),Pyu (Papua New Guinea)
pca,"Popoloca, Santa Inés Ahuatempan",Santa Inés Ahuatempan Popoloca
pcb,Pear,Pear
pcc,Bouyei,Bouyei
pcd,Picard,Picard
pce,"Palaung, Ruching",Ruching Palaung
pcf,Paliyan,Paliyan
pcg,Paniya,Paniya
pch,Pardhan,Pardhan
pci,Duruwa,Duruwa
pcj,Parenga,Parenga
pck,"Chin, Paite",Paite Chin
pcl,Pardhi,Pardhi
pcm,"Pidgin, Nigerian",Nigerian Pidgin
pcn,Piti,Piti
pcp,Pacahuara,Pacahuara
pcw,Pyapun,Pyapun
pda,Anam,Anam
pdc,"German, Pennsylvania",Pennsylvania German
pdi,Pa Di,Pa Di
pdn,Fedan,Fedan
pdn,Podena,Podena
pdo,Padoe,Padoe
pdt,Plautdietsch,Plautdietsch
pdu,Kayan,Kayan
pea,"Indonesian, Peranakan",Peranakan Indonesian
peb,"Pomo, Eastern",Eastern Pomo
ped,Mala (Papua New Guinea),Mala (Papua New Guinea)
pee,Taje,Taje
pef,"Pomo, Northeastern",Northeastern Pomo
peg,Pengo,Pengo
peh,Bonan,Bonan
pei,Chichimeca-Jonaz,Chichimeca-Jonaz
pej,"Pomo, Northern",Northern Pomo
pek,Penchal,Penchal
pel,Pekal,Pekal
pem,Phende,Phende
peo,"Persian, Old (ca. 600-400 B.C.)",Old Persian (ca. 600-400 B.C.)
pep,Kunja,Kunja
peq,"Pomo, Southern",Southern Pomo
pes,"Persian, Iranian",Iranian Persian
pev,Pémono,Pémono
pex,Petats,Petats
pey,Petjo,Petjo
pez,"Penan, Eastern",Eastern Penan
pfa,Pááfang,Pááfang
pfe,Pere,Pere
pfl,Pfaelzisch,Pfaelzisch
pga,"Creole Arabic, Sudanese",Sudanese Creole Arabic
pgd,Gāndhārī,Gāndhārī
pgg,Pangwali,Pangwali
pgi,Pagi,Pagi
pgk,Rerep,Rerep
pgl,"Irish, Primitive",Primitive Irish
pgn,Paelignian,Paelignian
pgs,Pangseng,Pangseng
pgu,Pagu,Pagu
pgz,Papua New Guinean Sign Language,Papua New Guinean Sign Language
pha,Pa-Hng,Pa-Hng
phd,Phudagi,Phudagi
phg,Phuong,Phuong
phh,Phukha,Phukha
phj,Pahari,Pahari
phk,Phake,Phake
phl,Palula,Palula
phl,Phalura,Phalura
phm,Phimbi,Phimbi
phn,Phoenician,Phoenician
pho,Phunoi,Phunoi
phq,Phana',Phana'
phr,Pahari-Potwari,Pahari-Potwari
pht,Phu Thai,Phu Thai
phu,Phuan,Phuan
phv,Pahlavani,Pahlavani
phw,Phangduwali,Phangduwali
pia,Pima Bajo,Pima Bajo
pib,Yine,Yine
pic,Pinji,Pinji
pid,Piaroa,Piaroa
pie,Piro,Piro
pif,Pingelapese,Pingelapese
pig,Pisabo,Pisabo
pih,Pitcairn-Norfolk,Pitcairn-Norfolk
pij,Pijao,Pijao
pil,Yom,Yom
pim,Powhatan,Powhatan
pin,Piame,Piame
pio,Piapoco,Piapoco
pip,Pero,Pero
pir,Piratapuyo,Piratapuyo
pis,Pijin,Pijin
pit,Pitta Pitta,Pitta Pitta
piu,Pintupi-Luritja,Pintupi-Luritja
piv,Pileni,Pileni
piv,Vaeakau-Taumako,Vaeakau-Taumako
piw,Pimbwe,Pimbwe
pix,Piu,Piu
piy,Piya-Kwonci,Piya-Kwonci
piz,Pije,Pije
pjt,Pitjantjatjara,Pitjantjatjara
pka,"Prākrit, Ardhamāgadhī",Ardhamāgadhī Prākrit
pkb,Kipfokomo,Kipfokomo
pkb,Pokomo,Pokomo
pkc,Paekche,Paekche
pkg,Pak-Tong,Pak-Tong
pkh,Pankhu,Pankhu
pkn,Pakanha,Pakanha
pko,Pökoot,Pökoot
pkp,Pukapuka,Pukapuka
pkr,"Kurumba, Attapady",Attapady Kurumba
pks,Pakistan Sign Language,Pakistan Sign Language
pkt,Maleng,Maleng
pku,Paku,Paku
pla,Miani,Miani
plb,Polonombauk,Polonombauk
plc,"Palawano, Central",Central Palawano
pld,Polari,Polari
ple,Palu'e,Palu'e
plg,Pilagá,Pilagá
plh,Paulohi,Paulohi
pli,Pali,Pali
plk,"Shina, Kohistani",Kohistani Shina
pll,"Palaung, Shwe",Shwe Palaung
pln,Palenquero,Palenquero
plo,"Popoluca, Oluta",Oluta Popoluca
plq,Palaic,Palaic
plr,"Senoufo, Palaka",Palaka Senoufo
pls,"Popoloca, San Marcos Tlacoyalco",San Marcos Tlacoyalco Popoloca
pls,"Popoloca, San Marcos Tlalcoyalco",San Marcos Tlalcoyalco Popoloca
plt,"Malagasy, Plateau",Plateau Malagasy
plu,Palikúr,Palikúr
plv,"Palawano, Southwest",Southwest Palawano
plw,"Palawano, Brooke's Point",Brooke's Point Palawano
ply,Bolyu,Bolyu
plz,Paluan,Paluan
pma,Paama,Paama
pmb,Pambia,Pambia
pmd,Pallanganmiddang,Pallanganmiddang
pme,Pwaamei,Pwaamei
pmf,Pamona,Pamona
pmh,"Prākrit, Māhārāṣṭri",Māhārāṣṭri Prākrit
pmi,"Pumi, Northern",Northern Pumi
pmj,"Pumi, Southern",Southern Pumi
pml,Lingua Franca,Lingua Franca
pmm,Pomo,Pomo
pmn,Pam,Pam
pmo,Pom,Pom
pmq,"Pame, Northern",Northern Pame
pmr,Paynamar,Paynamar
pms,Piemontese,Piemontese
pmt,Tuamotuan,Tuamotuan
pmw,"Miwok, Plains",Plains Miwok
pmx,"Naga, Poumei",Poumei Naga
pmy,"Malay, Papuan",Papuan Malay
pmz,"Pame, Southern",Southern Pame
pna,Punan Bah-Biau,Punan Bah-Biau
pnb,"Panjabi, Western",Western Panjabi
pnc,Pannei,Pannei
pnd,Mpinda,Mpinda
pne,"Penan, Western",Western Penan
png,Pangu,Pangu
png,Pongu,Pongu
pnh,Penrhyn,Penrhyn
pni,Aoheng,Aoheng
pnj,Pinjarup,Pinjarup
pnk,Paunaka,Paunaka
pnl,Paleni,Paleni
pnm,Punan Batu 1,Punan Batu 1
pnn,Pinai-Hagahai,Pinai-Hagahai
pno,Panobo,Panobo
pnp,Pancana,Pancana
pnq,Pana (Burkina Faso),Pana (Burkina Faso)
pnr,Panim,Panim
pns,Ponosakan,Ponosakan
pnt,Pontic,Pontic
pnu,"Bunu, Jiongnai",Jiongnai Bunu
pnv,Pinigura,Pinigura
pnw,Banyjima,Banyjima
pnw,Panytyima,Panytyima
pnx,Phong-Kniang,Phong-Kniang
pny,Pinyin,Pinyin
pnz,Pana (Central African Republic),Pana (Central African Republic)
poc,Poqomam,Poqomam
poe,"Popoloca, San Juan Atzingo",San Juan Atzingo Popoloca
pof,Poke,Poke
pog,Potiguára,Potiguára
poh,Poqomchi',Poqomchi'
poi,"Popoluca, Highland",Highland Popoluca
pok,Pokangá,Pokangá
pol,Polish,Polish
pom,"Pomo, Southeastern",Southeastern Pomo
pon,Pohnpeian,Pohnpeian
poo,"Pomo, Central",Central Pomo
pop,Pwapwâ,Pwapwâ
poq,"Popoluca, Texistepec",Texistepec Popoluca
por,Portuguese,Portuguese
pos,"Popoluca, Sayula",Sayula Popoluca
pot,Potawatomi,Potawatomi
pov,"Crioulo, Upper Guinea",Upper Guinea Crioulo
pow,"Popoloca, San Felipe Otlaltepec",San Felipe Otlaltepec Popoloca
pox,Polabian,Polabian
poy,Pogolo,Pogolo
ppe,Papi,Papi
ppi,Paipai,Paipai
ppk,Uma,Uma
ppl,Nicarao,Nicarao
ppl,Pipil,Pipil
ppm,Papuma,Papuma
ppn,Papapana,Papapana
ppo,Folopa,Folopa
ppp,Pelende,Pelende
ppq,Pei,Pei
pps,"Popoloca, San Luís Temalacayuca",San Luís Temalacayuca Popoloca
ppt,Pare,Pare
ppu,Papora,Papora
pqa,Pa'a,Pa'a
pqm,Malecite-Passamaquoddy,Malecite-Passamaquoddy
prc,Parachi,Parachi
prd,Parsi-Dari,Parsi-Dari
pre,Principense,Principense
prf,Paranan,Paranan
prg,Prussian,Prussian
prh,Porohanon,Porohanon
pri,Paicî,Paicî
prk,Parauk,Parauk
prl,Peruvian Sign Language,Peruvian Sign Language
prm,Kibiri,Kibiri
prn,Prasuni,Prasuni
pro,"Occitan, Old (to 1500)",Old Occitan (to 1500)
pro,"Provençal, Old (to 1500)",Old Provençal (to 1500)
prq,Ashéninka Perené,Ashéninka Perené
prr,Puri,Puri
prs,"Persian, Afghan",Afghan Persian
prs,Dari,Dari
prt,Phai,Phai
pru,Puragi,Puragi
prw,Parawen,Parawen
prx,Purik,Purik
prz,Providencia Sign Language,Providencia Sign Language
psa,"Awyu, Asue",Asue Awyu
psc,Iranian Sign Language,Iranian Sign Language
psc,Persian Sign Language,Persian Sign Language
psd,Plains Indian Sign Language,Plains Indian Sign Language
pse,"Malay, Central",Central Malay
psg,Penang Sign Language,Penang Sign Language
psh,"Pashai, Southwest",Southwest Pashai
psh,"Pashayi, Southwest",Southwest Pashayi
psi,"Pashai, Southeast",Southeast Pashai
psi,"Pashayi, Southeast",Southeast Pashayi
psl,Puerto Rican Sign Language,Puerto Rican Sign Language
psm,Pauserna,Pauserna
psn,Panasuan,Panasuan
pso,Polish Sign Language,Polish Sign Language
psp,Philippine Sign Language,Philippine Sign Language
psq,Pasi,Pasi
psr,Portuguese Sign Language,Portuguese Sign Language
pss,Kaulong,Kaulong
pst,"Pashto, Central",Central Pashto
psu,"Prākrit, Sauraseni",Sauraseni Prākrit
psw,Port Sandwich,Port Sandwich
psy,Piscataway,Piscataway
pta,Pai Tavytera,Pai Tavytera
pth,Pataxó Hã-Ha-Hãe,Pataxó Hã-Ha-Hãe
pti,Pindiini,Pindiini
pti,Wangkatha,Wangkatha
ptn,Patani,Patani
pto,Zo'é,Zo'é
ptp,Patep,Patep
ptq,Pattapu,Pattapu
ptr,Piamatsina,Piamatsina
ptt,Enrekang,Enrekang
ptu,Bambam,Bambam
ptv,Port Vato,Port Vato
ptw,Pentlatch,Pentlatch
pty,Pathiya,Pathiya
pua,"Purepecha, Western Highland",Western Highland Purepecha
pub,Purum,Purum
puc,Punan Merap,Punan Merap
pud,Punan Aput,Punan Aput
pue,Puelche,Puelche
puf,Punan Merah,Punan Merah
pug,Phuie,Phuie
pui,Puinave,Puinave
puj,Punan Tubu,Punan Tubu
pum,Puma,Puma
puo,Puoc,Puoc
pup,Pulabu,Pulabu
puq,Puquina,Puquina
pur,Puruborá,Puruborá
pus,Pashto,Pashto
pus,Pushto,Pushto
put,Putoh,Putoh
puu,Punu,Punu
puw,Puluwatese,Puluwatese
pux,Puare,Puare
puy,Purisimeño,Purisimeño
pwa,Pawaia,Pawaia
pwb,Panawa,Panawa
pwg,Gapapaiwa,Gapapaiwa
pwi,Patwin,Patwin
pwm,Molbog,Molbog
pwn,Paiwan,Paiwan
pwo,"Karen, Pwo Western",Pwo Western Karen
pwr,Powari,Powari
pww,"Karen, Pwo Northern",Pwo Northern Karen
pxm,"Mixe, Quetzaltepec",Quetzaltepec Mixe
pye,"Krumen, Pye",Pye Krumen
pym,Fyam,Fyam
pyn,Poyanáwa,Poyanáwa
pys,Lengua de Señas del Paraguay,Lengua de Señas del Paraguay
pys,Paraguayan Sign Language,Paraguayan Sign Language
pyu,Puyuma,Puyuma
pyx,Pyu (Myanmar),Pyu (Myanmar)
pyy,Pyen,Pyen
pze,Pesse,Pesse
pzh,Pazeh,Pazeh
pzn,"Naga, Jejara",Jejara Naga
pzn,"Naga, Para",Para Naga
qua,Quapaw,Quapaw
qub,"Quechua, Huallaga Huánuco",Huallaga Huánuco Quechua
quc,K'iche',K'iche'
quc,Quiché,Quiché
qud,"Quichua, Calderón Highland",Calderón Highland Quichua
que,Quechua,Quechua
quf,"Quechua, Lambayeque",Lambayeque Quechua
qug,"Quichua, Chimborazo Highland",Chimborazo Highland Quichua
quh,"Quechua, South Bolivian",South Bolivian Quechua
qui,Quileute,Quileute
quk,"Quechua, Chachapoyas",Chachapoyas Quechua
qul,"Quechua, North Bolivian",North Bolivian Quechua
qum,Sipacapense,Sipacapense
qun,Quinault,Quinault
qup,"Quechua, Southern Pastaza",Southern Pastaza Quechua
quq,Quinqui,Quinqui
qur,"Quechua, Yanahuanca Pasco",Yanahuanca Pasco Quechua
qus,"Quichua, Santiago del Estero",Santiago del Estero Quichua
quv,Sacapulteco,Sacapulteco
quw,"Quichua, Tena Lowland",Tena Lowland Quichua
qux,"Quechua, Yauyos",Yauyos Quechua
quy,"Quechua, Ayacucho",Ayacucho Quechua
quz,"Quechua, Cusco",Cusco Quechua
qva,"Quechua, Ambo-Pasco",Ambo-Pasco Quechua
qvc,"Quechua, Cajamarca",Cajamarca Quechua
qve,"Quechua, Eastern Apurímac",Eastern Apurímac Quechua
qvh,"Quechua, Huamalíes-Dos de Mayo Huánuco",Huamalíes-Dos de Mayo Huánuco Quechua
qvi,"Quichua, Imbabura Highland",Imbabura Highland Quichua
qvj,"Quichua, Loja Highland",Loja Highland Quichua
qvl,"Quechua, Cajatambo North Lima",Cajatambo North Lima Quechua
qvm,"Quechua, Margos-Yarowilca-Lauricocha",Margos-Yarowilca-Lauricocha Quechua
qvn,"Quechua, North Junín",North Junín Quechua
qvo,"Quechua, Napo Lowland",Napo Lowland Quechua
qvp,"Quechua, Pacaraos",Pacaraos Quechua
qvs,"Quechua, San Martín",San Martín Quechua
qvw,"Quechua, Huaylla Wanca",Huaylla Wanca Quechua
qvy,Queyu,Queyu
qvz,"Quichua, Northern Pastaza",Northern Pastaza Quichua
qwa,"Quechua, Corongo Ancash",Corongo Ancash Quechua
qwc,"Quechua, Classical",Classical Quechua
qwh,"Quechua, Huaylas Ancash",Huaylas Ancash Quechua
qwm,Kuman (Russia),Kuman (Russia)
qws,"Quechua, Sihuas Ancash",Sihuas Ancash Quechua
qwt,Kwalhioqua-Tlatskanai,Kwalhioqua-Tlatskanai
qxa,"Quechua, Chiquián Ancash",Chiquián Ancash Quechua
qxc,"Quechua, Chincha",Chincha Quechua
qxh,"Quechua, Panao Huánuco",Panao Huánuco Quechua
